age,income,credit_score,credit_utilization,years_in_job,card_tier
49,1652147,688,48,7,Bronze
46,1297083,667,32,20,Bronze
30,1471459,697,51,14,Bronze
46,1062501,866,19,9,Gold
54,687952,704,10,15,Silver
61,412221,722,48,21,Silver
age,income,credit_score,credit_utilization,years_in_job,card_tier
59,303267,661,32,27,Bronze
49,382745,793,33,29,Silver
35,1124945,802,13,20,Gold
63,457164,625,7,18,Bronze
28,835626,772,29,14,Gold
41,431484,899,38,2,Silver
59,831831,732,16,9,Silver
39,1192323,717,46,5,Silver
43,1409268,874,13,20,Platinum
31,1568732,811,19,26,Platinum
31,1572568,824,44,29,Platinum
44,816771,619,29,1,Bronze
56,1130857,712,9,23,Silver
60,863044,739,15,3,Silver
44,843176,646,38,6,Bronze
23,991095,600,28,5,Bronze
42,1133727,689,19,21,Bronze
22,1334978,741,42,27,Silver
44,1462928,637,12,5,Bronze
64,1169474,892,9,1,Gold
50,385999,738,52,17,Silver
58,1366531,858,30,19,Platinum
22,370640,760,22,14,Silver
41,496582,777,10,12,Silver
53,700573,609,41,10,Bronze
32,1774271,860,52,20,Platinum
42,361476,737,17,21,Silver
64,1655531,771,32,18,Gold
45,1515856,612,9,24,Bronze
47,975510,767,17,27,Gold
62,1944044,729,21,11,Silver
48,998646,683,54,2,Bronze
36,937144,700,44,25,Bronze
35,714568,872,49,18,Silver
64,1534717,864,36,29,Platinum
23,1198320,637,33,25,Bronze
57,934736,693,55,7,Bronze
27,1887261,694,7,24,Bronze
41,1526607,668,44,15,Bronze
29,1268021,835,38,11,Platinum
59,1467756,736,44,18,Silver
38,366234,675,31,23,Bronze
24,1912818,634,17,12,Bronze
45,478352,600,49,6,Bronze
34,1428035,895,37,20,Platinum
29,709995,659,10,23,Bronze
46,495004,866,28,13,Silver
22,766152,828,23,20,Silver
40,1407739,869,20,16,Platinum
48,1824429,885,44,18,Platinum
27,351934,890,32,10,Silver
64,725523,812,37,28,Silver
28,1140530,764,52,23,Gold
55,1802713,604,45,8,Bronze
34,305486,677,17,18,Bronze
37,1487983,661,47,21,Bronze
56,1173332,731,49,1,Silver
60,1998884,688,29,23,Bronze
24,1339458,836,57,8,Platinum
22,1975659,641,46,29,Bronze
26,520184,688,40,6,Bronze
62,966490,895,31,5,Gold
24,1698228,894,42,15,Platinum
49,1991188,703,11,22,Silver
38,622710,613,9,15,Bronze
46,497775,887,47,2,Silver
64,589336,778,49,1,Silver
54,1087494,724,55,23,Silver
30,1956940,622,35,23,Bronze
56,1438356,662,27,26,Bronze
34,1501193,742,46,11,Silver
51,845977,752,14,10,Gold
35,1699181,744,36,18,Silver
28,1212606,824,47,18,Platinum
34,1189465,703,57,17,Silver
43,833636,703,34,26,Silver
60,1241218,638,43,8,Bronze
41,338102,797,35,15,Silver
36,374460,733,22,8,Silver
38,1713354,666,40,17,Bronze
44,1438506,778,6,12,Gold
46,1879665,641,18,27,Bronze
45,1976014,614,17,8,Bronze
61,479208,710,33,25,Silver
49,1503273,756,16,14,Gold
35,513945,888,43,4,Silver
21,531915,830,6,1,Silver
45,1027952,756,36,1,Gold
27,508124,637,17,19,Bronze
29,737477,696,50,16,Bronze
44,825830,888,31,14,Gold
21,1632397,853,53,21,Platinum
64,1526380,795,45,16,Gold
28,339081,685,21,5,Bronze
44,1018216,609,44,9,Bronze
31,655249,604,35,26,Bronze
37,1568506,722,38,28,Silver
28,1105497,717,28,2,Silver
55,817313,893,49,18,Gold
55,1563108,758,39,6,Gold
53,912380,827,52,9,Gold
25,1867908,815,10,1,Platinum
62,1665413,783,23,9,Gold
59,1637682,614,34,25,Bronze
61,1376871,756,11,16,Gold
48,1362383,735,14,13,Silver
27,1784140,860,45,9,Platinum
29,457504,756,36,21,Silver
28,1586643,646,38,13,Bronze
32,1833584,772,32,9,Gold
54,992440,729,19,11,Silver
53,694540,694,34,4,Bronze
43,817923,714,41,2,Silver
44,1515557,842,33,29,Platinum
57,1044699,891,26,6,Gold
55,319870,881,8,14,Silver
64,1252082,898,24,4,Platinum
60,1551772,882,36,6,Platinum
42,548683,668,40,19,Bronze
47,1583253,747,54,6,Silver
55,326790,610,8,2,Bronze
21,1991738,853,31,18,Platinum
55,1111721,637,21,13,Bronze
57,748345,733,16,9,Silver
34,1049074,799,26,23,Gold
23,1836038,622,21,19,Bronze
21,1888349,817,14,13,Platinum
25,1434764,740,58,11,Silver
46,829036,703,5,1,Silver
34,1090141,809,26,24,Gold
59,948249,710,30,22,Silver
47,1378931,703,22,7,Silver
29,1011131,770,54,25,Gold
35,751015,732,18,21,Silver
35,1754908,892,51,15,Platinum
46,456542,726,33,1,Silver
62,1521992,705,16,12,Silver
33,605062,691,40,26,Bronze
52,1912162,886,39,7,Platinum
59,1850284,650,56,15,Bronze
52,1166651,628,16,21,Bronze
24,1410205,895,11,19,Platinum
50,1676760,896,33,28,Platinum
57,1841310,813,15,29,Platinum
43,1055195,866,37,25,Gold
59,590160,856,10,1,Silver
35,1896824,700,51,17,Bronze
63,513920,709,19,17,Silver
49,1591380,781,36,3,Gold
56,1725541,600,55,12,Bronze
33,1809433,654,15,6,Bronze
52,1853068,748,27,26,Silver
27,953983,736,30,11,Silver
42,1764492,801,38,3,Platinum
48,1121052,716,50,8,Silver
22,428148,753,38,14,Silver
62,1834837,890,33,14,Platinum
26,1704116,662,8,10,Bronze
48,1541290,843,21,2,Platinum
48,1031899,624,39,14,Bronze
64,583876,689,17,9,Bronze
64,559747,674,45,3,Bronze
40,915650,893,43,21,Gold
50,723570,809,19,26,Silver
31,575987,616,59,8,Bronze
48,1327512,727,33,16,Silver
45,938353,850,33,2,Gold
59,1158158,778,15,6,Gold
53,317640,781,56,28,Silver
21,352528,751,36,21,Silver
47,559214,624,6,29,Bronze
33,1270240,779,51,26,Gold
61,801108,797,18,25,Gold
23,934421,760,24,12,Gold
59,1717077,776,26,5,Gold
26,1498735,884,15,2,Platinum
28,1521078,662,31,16,Bronze
47,455576,749,7,5,Silver
29,1224618,753,21,15,Gold
57,1165291,755,48,12,Gold
53,1186089,648,32,4,Bronze
62,1228479,683,33,15,Bronze
64,1359599,776,25,11,Gold
44,845735,747,51,16,Silver
35,688043,717,20,23,Silver
52,1634679,662,41,6,Bronze
52,366203,788,24,14,Silver
44,1205588,648,10,18,Bronze
61,460775,856,23,12,Silver
32,1357913,823,9,27,Platinum
59,870715,740,7,11,Silver
22,1863299,814,5,13,Platinum
23,1672249,810,42,21,Platinum
57,664167,631,19,23,Bronze
37,1695385,757,38,11,Gold
22,1978651,884,39,23,Platinum
22,987281,885,53,16,Gold
48,1644027,743,29,15,Silver
43,720571,618,28,21,Bronze
57,1475592,617,16,28,Bronze
52,1091267,856,22,15,Gold
53,1893023,677,19,25,Bronze
21,797562,774,48,4,Silver
39,683934,793,20,11,Silver
22,617428,712,31,19,Silver
64,1667763,713,12,15,Silver
46,1342892,821,50,4,Platinum
52,990907,765,29,21,Gold
26,382844,731,21,13,Silver
52,1900396,863,33,22,Platinum
24,1513997,654,57,19,Bronze
31,422402,730,12,2,Silver
37,1466588,887,19,14,Platinum
58,738661,865,31,29,Silver
44,698929,761,50,4,Silver
25,880466,686,54,16,Bronze
54,873695,654,56,21,Bronze
26,763556,887,11,20,Silver
42,875278,777,7,14,Gold
31,1293176,607,33,27,Bronze
36,1478049,846,48,29,Platinum
53,1283049,854,57,15,Platinum
29,778007,653,28,28,Bronze
26,1144573,848,7,3,Gold
36,1765585,838,24,8,Platinum
49,1667290,828,50,16,Platinum
23,1574732,666,19,10,Bronze
40,1517540,650,29,4,Bronze
56,825303,696,34,18,Bronze
39,1410389,691,18,2,Bronze
46,327712,863,11,17,Silver
23,1973361,890,21,13,Platinum
39,412816,695,48,4,Bronze
40,1477354,687,24,26,Bronze
52,1935156,677,40,25,Bronze
27,585977,887,13,11,Silver
61,435230,719,42,7,Silver
53,1106741,764,52,12,Gold
60,569114,781,26,10,Silver
59,1683194,822,58,7,Platinum
38,1304208,606,57,13,Bronze
60,451456,862,57,7,Silver
21,1162312,760,6,24,Gold
31,1454146,750,28,17,Silver
48,570846,684,12,10,Bronze
45,300404,746,15,29,Silver
43,1258447,711,17,10,Silver
51,1003286,635,21,24,Bronze
50,1623483,884,12,4,Platinum
62,1015460,787,25,20,Gold
55,1184574,681,22,4,Bronze
27,535365,601,34,22,Bronze
36,642786,796,22,7,Silver
46,1399188,610,50,22,Bronze
22,1110006,833,51,1,Gold
21,500244,794,35,12,Silver
32,1353385,718,42,24,Silver
25,463273,619,36,13,Bronze
57,1493104,860,15,10,Platinum
52,1855540,892,49,15,Platinum
29,1798189,855,29,27,Platinum
61,1387341,821,37,13,Platinum
55,1664652,825,42,23,Platinum
39,1234604,652,45,22,Bronze
36,1143523,879,12,22,Gold
23,846237,680,15,21,Bronze
40,1549728,801,26,22,Platinum
44,1648464,757,55,28,Gold
53,1000903,719,28,9,Silver
44,392193,658,45,26,Bronze
31,1384763,814,21,9,Platinum
28,805950,727,16,15,Silver
56,1486887,823,50,10,Platinum
58,1210886,808,36,24,Platinum
60,1100921,714,19,26,Silver
40,808153,808,20,25,Gold
55,1537665,613,58,29,Bronze
45,886165,608,26,10,Bronze
55,1784917,639,32,8,Bronze
45,1660642,836,24,24,Platinum
49,918362,880,37,16,Gold
38,987409,800,14,17,Gold
38,861419,845,44,26,Gold
22,940053,877,36,27,Gold
55,1160395,834,54,5,Gold
36,1979748,603,37,4,Bronze
61,425917,753,6,18,Silver
56,1110717,628,37,24,Bronze
53,1648346,708,37,19,Silver
24,998168,697,45,4,Bronze
53,781680,814,17,28,Silver
34,1271375,892,34,7,Platinum
41,581342,674,37,10,Bronze
40,839542,745,17,25,Silver
28,1392814,727,56,18,Silver
27,301252,641,30,19,Bronze
23,1126196,640,26,4,Bronze
37,1164141,633,43,10,Bronze
53,1834026,616,6,1,Bronze
32,615826,764,42,23,Silver
42,1670214,752,43,18,Gold
42,905605,675,30,5,Bronze
50,627359,686,50,15,Bronze
58,1951451,716,54,17,Silver
58,306949,626,19,3,Bronze
28,1063185,886,38,12,Gold
47,617537,733,46,2,Silver
47,962301,818,59,1,Gold
54,850222,767,48,23,Gold
41,1080722,697,53,21,Bronze
50,1803678,867,44,17,Platinum
53,1686465,836,15,22,Platinum
48,776467,772,7,16,Silver
53,656600,789,10,5,Silver
25,1664133,721,13,15,Silver
39,1274304,645,10,3,Bronze
24,1653038,663,13,28,Bronze
55,550875,729,43,7,Silver
37,763389,792,35,11,Silver
64,370390,780,36,10,Silver
48,1007689,891,45,9,Gold
50,553490,881,54,14,Silver
49,1915952,628,16,13,Bronze
26,1596516,748,12,29,Silver
55,665340,866,12,25,Silver
61,733027,895,54,25,Silver
57,1856617,610,32,2,Bronze
44,1666199,763,24,3,Gold
49,1565040,712,51,7,Silver
51,1859312,786,11,21,Gold
55,1665843,894,15,18,Platinum
53,950199,831,24,3,Gold
41,523777,826,20,10,Silver
52,1159909,697,8,22,Bronze
43,1354145,654,10,29,Bronze
53,894124,710,26,7,Silver
23,928861,751,30,9,Gold
38,729802,845,7,17,Silver
45,558090,668,45,11,Bronze
62,1393578,888,46,7,Platinum
51,1071954,849,18,24,Gold
23,961614,635,15,28,Bronze
60,979574,838,22,14,Gold
44,798870,747,58,19,Silver
52,1560367,826,16,4,Platinum
42,502846,843,27,26,Silver
43,966997,800,16,6,Gold
22,1372647,753,17,10,Gold
47,1931107,672,29,7,Bronze
62,1328455,800,49,13,Gold
22,1212259,895,55,14,Platinum
46,472312,616,23,4,Bronze
37,1605794,728,59,8,Silver
60,1563455,816,50,5,Platinum
53,1712290,660,40,1,Bronze
29,726650,703,49,4,Silver
63,631868,641,12,3,Bronze
59,1901596,624,33,9,Bronze
49,1994329,638,59,8,Bronze
62,1228818,890,57,1,Platinum
46,1765746,730,59,27,Silver
55,357108,828,36,6,Silver
45,1829297,707,55,9,Silver
44,1459771,771,48,7,Gold
33,1385244,701,22,4,Silver
27,585205,611,10,13,Bronze
56,1689972,874,22,17,Platinum
40,1912613,700,23,28,Bronze
21,430560,643,26,2,Bronze
28,1347172,616,41,28,Bronze
36,1715400,656,36,5,Bronze
34,447979,611,45,12,Bronze
32,1498425,679,7,27,Bronze
43,1048589,815,32,21,Gold
35,351745,863,14,8,Silver
48,1719184,748,55,6,Silver
54,391865,680,39,8,Bronze
22,1561466,814,33,18,Platinum
52,1372200,797,58,3,Gold
43,323321,799,19,22,Silver
42,703704,624,37,12,Bronze
45,1109006,688,11,29,Bronze
42,1522869,867,16,26,Platinum
42,1227982,742,53,3,Silver
62,486717,658,34,22,Bronze
26,1328202,625,25,6,Bronze
35,1729551,646,35,2,Bronze
63,483868,887,28,23,Silver
57,959792,865,24,12,Gold
53,395257,615,41,2,Bronze
28,888579,798,8,6,Gold
64,510176,881,32,17,Silver
64,490471,685,48,3,Bronze
25,1214032,849,24,2,Platinum
59,772930,869,28,23,Silver
24,1867438,716,54,20,Silver
26,1824350,606,53,8,Bronze
52,1217559,736,55,22,Silver
50,935605,775,36,12,Gold
55,1488365,814,45,26,Platinum
60,689593,681,40,4,Bronze
36,1115131,822,57,5,Gold
33,1422262,702,38,13,Silver
62,367661,872,40,29,Silver
50,868535,613,6,15,Bronze
39,1593697,758,19,25,Gold
37,1715833,751,38,23,Gold
39,566765,707,40,16,Silver
48,1494682,787,10,10,Gold
46,1607506,697,43,25,Bronze
57,960482,730,46,23,Silver
46,1104462,892,55,16,Gold
43,1169270,770,55,12,Gold
29,748874,782,58,17,Silver
32,1911502,638,16,16,Bronze
21,1153499,614,7,12,Bronze
21,1323980,603,49,8,Bronze
54,418033,809,22,20,Silver
52,930265,760,44,3,Gold
45,913157,615,25,16,Bronze
60,1978050,707,19,13,Silver
21,1121106,826,37,23,Gold
36,1515502,769,39,28,Gold
59,1919135,633,30,19,Bronze
25,1160120,850,12,8,Gold
42,731734,846,40,22,Silver
49,1721796,868,52,5,Platinum
23,965627,740,34,20,Silver
32,521897,873,27,8,Silver
46,301062,695,46,24,Bronze
36,1596312,826,48,12,Platinum
57,1923312,638,18,1,Bronze
42,395462,628,18,25,Bronze
49,1748021,844,6,21,Platinum
34,1798585,835,59,20,Platinum
48,1070173,784,41,6,Gold
25,872203,871,9,22,Gold
50,1615352,835,42,18,Platinum
25,1977456,838,49,8,Platinum
32,958956,865,45,7,Gold
36,1720499,664,58,1,Bronze
46,1747960,776,51,21,Gold
46,1980963,602,18,16,Bronze
41,831849,741,43,12,Silver
59,767010,757,29,6,Silver
56,1955016,745,24,20,Silver
53,1997900,892,6,2,Platinum
50,686193,752,43,29,Silver
57,326734,792,10,14,Silver
43,1223875,672,21,4,Bronze
30,326069,739,29,1,Silver
25,837198,786,32,23,Gold
56,1684199,892,6,18,Platinum
54,770951,660,39,13,Bronze
51,381264,797,41,2,Silver
30,323275,894,9,9,Silver
39,896562,610,5,21,Bronze
52,1823241,661,44,2,Bronze
21,662920,825,16,27,Silver
25,491076,752,40,25,Silver
24,1542629,798,49,9,Gold
36,1302163,651,27,1,Bronze
44,872735,859,51,11,Gold
36,1212826,658,35,3,Bronze
22,899991,671,15,20,Bronze
48,1162522,747,14,23,Silver
52,1103692,662,7,26,Bronze
47,1461157,842,58,4,Platinum
40,1614532,706,18,18,Silver
44,721240,825,20,23,Silver
32,1202580,817,14,6,Platinum
55,1244789,840,33,3,Platinum
53,1309940,858,14,22,Platinum
53,416421,861,16,11,Silver
63,825893,604,34,15,Bronze
57,1812950,860,45,22,Platinum
32,372303,653,5,28,Bronze
23,458211,646,9,5,Bronze
21,1294653,814,24,20,Platinum
53,487210,776,12,10,Silver
60,1162557,608,47,12,Bronze
30,444990,698,16,15,Bronze
63,1507094,619,5,17,Bronze
64,424040,840,58,10,Silver
49,968406,660,24,6,Bronze
33,1871714,777,32,18,Gold
32,718034,661,47,13,Bronze
51,1056254,744,41,3,Silver
22,1333255,815,51,24,Platinum
55,1090756,602,41,10,Bronze
43,1095543,759,16,14,Gold
37,1255614,826,41,6,Platinum
46,840677,868,53,3,Gold
28,1995041,719,53,16,Silver
49,1652147,688,48,7,Bronze
46,1297083,667,32,20,Bronze
30,1471459,697,51,14,Bronze
46,1062501,866,19,9,Gold
54,687952,704,10,15,Silver
61,412221,722,48,21,Silver
age,income,credit_score,credit_utilization,years_in_job,card_tier
59,303267,661,32,27,Bronze
49,382745,793,33,29,Silver
35,1124945,802,13,20,Gold
63,457164,625,7,18,Bronze
28,835626,772,29,14,Gold
41,431484,899,38,2,Silver
59,831831,732,16,9,Silver
39,1192323,717,46,5,Silver
43,1409268,874,13,20,Platinum
31,1568732,811,19,26,Platinum
31,1572568,824,44,29,Platinum
44,816771,619,29,1,Bronze
56,1130857,712,9,23,Silver
60,863044,739,15,3,Silver
44,843176,646,38,6,Bronze
23,991095,600,28,5,Bronze
42,1133727,689,19,21,Bronze
22,1334978,741,42,27,Silver
44,1462928,637,12,5,Bronze
64,1169474,892,9,1,Gold
50,385999,738,52,17,Silver
58,1366531,858,30,19,Platinum
22,370640,760,22,14,Silver
41,496582,777,10,12,Silver
53,700573,609,41,10,Bronze
32,1774271,860,52,20,Platinum
42,361476,737,17,21,Silver
64,1655531,771,32,18,Gold
45,1515856,612,9,24,Bronze
47,975510,767,17,27,Gold
62,1944044,729,21,11,Silver
48,998646,683,54,2,Bronze
36,937144,700,44,25,Bronze
35,714568,872,49,18,Silver
64,1534717,864,36,29,Platinum
23,1198320,637,33,25,Bronze
57,934736,693,55,7,Bronze
27,1887261,694,7,24,Bronze
41,1526607,668,44,15,Bronze
29,1268021,835,38,11,Platinum
59,1467756,736,44,18,Silver
38,366234,675,31,23,Bronze
24,1912818,634,17,12,Bronze
45,478352,600,49,6,Bronze
34,1428035,895,37,20,Platinum
29,709995,659,10,23,Bronze
46,495004,866,28,13,Silver
22,766152,828,23,20,Silver
40,1407739,869,20,16,Platinum
48,1824429,885,44,18,Platinum
27,351934,890,32,10,Silver
64,725523,812,37,28,Silver
28,1140530,764,52,23,Gold
55,1802713,604,45,8,Bronze
34,305486,677,17,18,Bronze
37,1487983,661,47,21,Bronze
56,1173332,731,49,1,Silver
60,1998884,688,29,23,Bronze
24,1339458,836,57,8,Platinum
22,1975659,641,46,29,Bronze
26,520184,688,40,6,Bronze
62,966490,895,31,5,Gold
24,1698228,894,42,15,Platinum
49,1991188,703,11,22,Silver
38,622710,613,9,15,Bronze
46,497775,887,47,2,Silver
64,589336,778,49,1,Silver
54,1087494,724,55,23,Silver
30,1956940,622,35,23,Bronze
56,1438356,662,27,26,Bronze
34,1501193,742,46,11,Silver
51,845977,752,14,10,Gold
35,1699181,744,36,18,Silver
28,1212606,824,47,18,Platinum
34,1189465,703,57,17,Silver
43,833636,703,34,26,Silver
60,1241218,638,43,8,Bronze
41,338102,797,35,15,Silver
36,374460,733,22,8,Silver
38,1713354,666,40,17,Bronze
44,1438506,778,6,12,Gold
46,1879665,641,18,27,Bronze
45,1976014,614,17,8,Bronze
61,479208,710,33,25,Silver
49,1503273,756,16,14,Gold
35,513945,888,43,4,Silver
21,531915,830,6,1,Silver
45,1027952,756,36,1,Gold
27,508124,637,17,19,Bronze
29,737477,696,50,16,Bronze
44,825830,888,31,14,Gold
21,1632397,853,53,21,Platinum
64,1526380,795,45,16,Gold
28,339081,685,21,5,Bronze
44,1018216,609,44,9,Bronze
31,655249,604,35,26,Bronze
37,1568506,722,38,28,Silver
28,1105497,717,28,2,Silver
55,817313,893,49,18,Gold
55,1563108,758,39,6,Gold
53,912380,827,52,9,Gold
25,1867908,815,10,1,Platinum
62,1665413,783,23,9,Gold
59,1637682,614,34,25,Bronze
61,1376871,756,11,16,Gold
48,1362383,735,14,13,Silver
27,1784140,860,45,9,Platinum
29,457504,756,36,21,Silver
28,1586643,646,38,13,Bronze
32,1833584,772,32,9,Gold
54,992440,729,19,11,Silver
53,694540,694,34,4,Bronze
43,817923,714,41,2,Silver
44,1515557,842,33,29,Platinum
57,1044699,891,26,6,Gold
55,319870,881,8,14,Silver
64,1252082,898,24,4,Platinum
60,1551772,882,36,6,Platinum
42,548683,668,40,19,Bronze
47,1583253,747,54,6,Silver
55,326790,610,8,2,Bronze
21,1991738,853,31,18,Platinum
55,1111721,637,21,13,Bronze
57,748345,733,16,9,Silver
34,1049074,799,26,23,Gold
23,1836038,622,21,19,Bronze
21,1888349,817,14,13,Platinum
25,1434764,740,58,11,Silver
46,829036,703,5,1,Silver
34,1090141,809,26,24,Gold
59,948249,710,30,22,Silver
47,1378931,703,22,7,Silver
29,1011131,770,54,25,Gold
35,751015,732,18,21,Silver
35,1754908,892,51,15,Platinum
46,456542,726,33,1,Silver
62,1521992,705,16,12,Silver
33,605062,691,40,26,Bronze
52,1912162,886,39,7,Platinum
59,1850284,650,56,15,Bronze
52,1166651,628,16,21,Bronze
24,1410205,895,11,19,Platinum
50,1676760,896,33,28,Platinum
57,1841310,813,15,29,Platinum
43,1055195,866,37,25,Gold
59,590160,856,10,1,Silver
35,1896824,700,51,17,Bronze
63,513920,709,19,17,Silver
49,1591380,781,36,3,Gold
56,1725541,600,55,12,Bronze
33,1809433,654,15,6,Bronze
52,1853068,748,27,26,Silver
27,953983,736,30,11,Silver
42,1764492,801,38,3,Platinum
48,1121052,716,50,8,Silver
22,428148,753,38,14,Silver
62,1834837,890,33,14,Platinum
26,1704116,662,8,10,Bronze
48,1541290,843,21,2,Platinum
48,1031899,624,39,14,Bronze
64,583876,689,17,9,Bronze
64,559747,674,45,3,Bronze
40,915650,893,43,21,Gold
50,723570,809,19,26,Silver
31,575987,616,59,8,Bronze
48,1327512,727,33,16,Silver
45,938353,850,33,2,Gold
59,1158158,778,15,6,Gold
53,317640,781,56,28,Silver
21,352528,751,36,21,Silver
47,559214,624,6,29,Bronze
33,1270240,779,51,26,Gold
61,801108,797,18,25,Gold
23,934421,760,24,12,Gold
59,1717077,776,26,5,Gold
26,1498735,884,15,2,Platinum
28,1521078,662,31,16,Bronze
47,455576,749,7,5,Silver
29,1224618,753,21,15,Gold
57,1165291,755,48,12,Gold
53,1186089,648,32,4,Bronze
62,1228479,683,33,15,Bronze
64,1359599,776,25,11,Gold
44,845735,747,51,16,Silver
35,688043,717,20,23,Silver
52,1634679,662,41,6,Bronze
52,366203,788,24,14,Silver
44,1205588,648,10,18,Bronze
61,460775,856,23,12,Silver
32,1357913,823,9,27,Platinum
59,870715,740,7,11,Silver
22,1863299,814,5,13,Platinum
23,1672249,810,42,21,Platinum
57,664167,631,19,23,Bronze
37,1695385,757,38,11,Gold
22,1978651,884,39,23,Platinum
22,987281,885,53,16,Gold
48,1644027,743,29,15,Silver
43,720571,618,28,21,Bronze
57,1475592,617,16,28,Bronze
52,1091267,856,22,15,Gold
53,1893023,677,19,25,Bronze
21,797562,774,48,4,Silver
39,683934,793,20,11,Silver
22,617428,712,31,19,Silver
64,1667763,713,12,15,Silver
46,1342892,821,50,4,Platinum
52,990907,765,29,21,Gold
26,382844,731,21,13,Silver
52,1900396,863,33,22,Platinum
24,1513997,654,57,19,Bronze
31,422402,730,12,2,Silver
37,1466588,887,19,14,Platinum
58,738661,865,31,29,Silver
44,698929,761,50,4,Silver
25,880466,686,54,16,Bronze
54,873695,654,56,21,Bronze
26,763556,887,11,20,Silver
42,875278,777,7,14,Gold
31,1293176,607,33,27,Bronze
36,1478049,846,48,29,Platinum
53,1283049,854,57,15,Platinum
29,778007,653,28,28,Bronze
26,1144573,848,7,3,Gold
36,1765585,838,24,8,Platinum
49,1667290,828,50,16,Platinum
23,1574732,666,19,10,Bronze
40,1517540,650,29,4,Bronze
56,825303,696,34,18,Bronze
39,1410389,691,18,2,Bronze
46,327712,863,11,17,Silver
23,1973361,890,21,13,Platinum
39,412816,695,48,4,Bronze
40,1477354,687,24,26,Bronze
52,1935156,677,40,25,Bronze
27,585977,887,13,11,Silver
61,435230,719,42,7,Silver
53,1106741,764,52,12,Gold
60,569114,781,26,10,Silver
59,1683194,822,58,7,Platinum
38,1304208,606,57,13,Bronze
60,451456,862,57,7,Silver
21,1162312,760,6,24,Gold
31,1454146,750,28,17,Silver
48,570846,684,12,10,Bronze
45,300404,746,15,29,Silver
43,1258447,711,17,10,Silver
51,1003286,635,21,24,Bronze
50,1623483,884,12,4,Platinum
62,1015460,787,25,20,Gold
55,1184574,681,22,4,Bronze
27,535365,601,34,22,Bronze
36,642786,796,22,7,Silver
46,1399188,610,50,22,Bronze
22,1110006,833,51,1,Gold
21,500244,794,35,12,Silver
32,1353385,718,42,24,Silver
25,463273,619,36,13,Bronze
57,1493104,860,15,10,Platinum
52,1855540,892,49,15,Platinum
29,1798189,855,29,27,Platinum
61,1387341,821,37,13,Platinum
55,1664652,825,42,23,Platinum
39,1234604,652,45,22,Bronze
36,1143523,879,12,22,Gold
23,846237,680,15,21,Bronze
40,1549728,801,26,22,Platinum
44,1648464,757,55,28,Gold
53,1000903,719,28,9,Silver
44,392193,658,45,26,Bronze
31,1384763,814,21,9,Platinum
28,805950,727,16,15,Silver
56,1486887,823,50,10,Platinum
58,1210886,808,36,24,Platinum
60,1100921,714,19,26,Silver
40,808153,808,20,25,Gold
55,1537665,613,58,29,Bronze
45,886165,608,26,10,Bronze
